구분,스키마,질문,Google translate,변경한 질문,답변,TABLE,sql 모델 추론,결과개수,쿼리결과개수,결과데이터,쿼리 결과,추론 재실행,오류여부,검수자,오류내용
F	0-35	West Midlands Region
M	0-35	North Western Region
M	35-55	North Western Region
M	0-35	South Region
M	35-55	South West Region
M	0-35	Scotland
M	0-35	South Region
M	0-35	Scotland
M	0-35	Scotland
F	0-35	East Anglian Region
M	0-35	North Western Region
M	0-35	Ireland
M	0-35	South West Region
M	0-35	Scotland
F	35-55	South Region
M	0-35	London Region
M	35-55	Scotland
M	35-55	East Anglian Region
M	35-55	Scotland
M	0-35	Scotland
M	35-55	North Region
M	0-35	London Region
M	0-35	South West Region
M	0-35	London Region
M	0-35	Yorkshire Region
M	0-35	West Midlands Region
M	0-35	Scotland
M	0-35	South East Region
M	0-35	Scotland
F	0-35	East Anglian Region
F	0-35	Yorkshire Region
F	35-55	Yorkshire Region
M	0-35	Scotland
M	0-35	West Midlands Region
M	0-35	Wales
M	0-35	East Anglian Region
M	0-35	Yorkshire Region
M	0-35	North Western Region
M	0-35	Scotland
M	0-35	South West Region
M	0-35	South Region
M	0-35	North Western Region
M	0-35	South West Region
M	35-55	West Midlands Region
M	0-35	West Midlands Region
M	0-35	Scotland
M	0-35	Yorkshire Region
M	0-35	East Midlands Region
M	0-35	West Midlands Region
M	0-35	Wales
M	0-35	London Region
M	0-35	South Region
M	0-35	South Region
F	0-35	Scotland
M	0-35	Scotland
M	0-35	Scotland
M	0-35	North Region
F	0-35	London Region
F	35-55	Scotland
M	35-55	South Region
M	0-35	London Region
M	0-35	East Anglian Region
M	0-35	North Western Region
M	0-35	Yorkshire Region
F	0-35	East Midlands Region
M	0-35	Scotland
F	0-35	East Anglian Region
F	0-35	East Midlands Region
M	0-35	East Anglian Region
M	0-35	South Region
F	0-35	North Western Region
M	35-55	South West Region
M	0-35	North Western Region
M	0-35	East Anglian Region
M	0-35	West Midlands Region
M	0-35	South Region
M	35-55	East Midlands Region
F	0-35	South Region
M	0-35	Scotland
F	0-35	North Region
F	0-35	London Region
M	0-35	East Anglian Region
M	0-35	North Region
M	0-35	South East Region
M	0-35	London Region
M	0-35	Wales
M	0-35	Scotland
M	0-35	South Region
M	0-35	London Region
F	0-35	North Western Region
F	0-35	North Region
M	35-55	South West Region
F	0-35	Scotland
M	0-35	South Region
M	0-35	North Western Region
M	0-35	North Western Region
M	0-35	North Western Region
F	0-35	North Western Region
M	35-55	North Region
M	0-35	North Region
F	0-35	South Region
M	0-35	London Region
M	0-35	East Midlands Region
M	35-55	North Region
M	0-35	East Anglian Region
M	35-55	London Region
M	0-35	Wales
M	0-35	Scotland
M	35-55	Ireland
F	35-55	West Midlands Region
M	0-35	South Region
M	0-35	Scotland
M	0-35	North Western Region
M	0-35	Scotland
M	0-35	South Region
M	0-35	Wales
M	0-35	South Region
F	0-35	South West Region
M	35-55	West Midlands Region
M	0-35	East Anglian Region
M	0-35	Scotland
M	0-35	East Anglian Region
M	0-35	West Midlands Region
M	0-35	West Midlands Region
M	0-35	North Region
M	0-35	North Region
M	0-35	East Anglian Region
M	0-35	South West Region
M	35-55	Ireland
M	35-55	West Midlands Region
M	35-55	South Region
M	0-35	Scotland
M	0-35	London Region
M	0-35	South Region
M	0-35	North Western Region
M	0-35	South East Region
M	0-35	Wales
F	35-55	East Anglian Region
M	35-55	South East Region
M	0-35	South West Region
M	0-35	Wales
M	0-35	South East Region
M	0-35	London Region
M	0-35	North Western Region
M	0-35	South Region
M	0-35	East Anglian Region
F	0-35	West Midlands Region
M	35-55	London Region
M	0-35	North Region
F	0-35	London Region
M	0-35	Ireland
M	0-35	North Region
F	0-35	East Anglian Region
M	0-35	Wales
M	0-35	East Anglian Region
M	0-35	East Midlands Region
M	0-35	Scotland
M	0-35	East Anglian Region
M	0-35	South East Region
M	35-55	South Region
F	0-35	Yorkshire Region
M	35-55	South Region
F	0-35	North Western Region
F	0-35	South Region
M	0-35	London Region
M	0-35	Scotland
F	0-35	East Anglian Region
M	0-35	London Region
F	0-35	South East Region
M	0-35	Yorkshire Region
M	0-35	East Anglian Region
F	0-35	East Anglian Region
F	35-55	South Region
M	0-35	Scotland
M	0-35	East Anglian Region
M	0-35	North Western Region
M	0-35	North Region
M	35-55	Wales
M	0-35	East Anglian Region
M	0-35	North Western Region
F	0-35	London Region
F	0-35	East Anglian Region
M	0-35	South Region
F	0-35	West Midlands Region
F	0-35	South Region
M	0-35	Scotland
M	0-35	Scotland
M	35-55	North Region
M	0-35	North Region
F	0-35	East Anglian Region
M	0-35	Scotland
F	0-35	Scotland
M	0-35	East Midlands Region
M	0-35	South West Region
M	0-35	South Region
M	0-35	East Midlands Region
M	0-35	North Western Region
M	0-35	West Midlands Region
M	35-55	North Region
M	0-35	South Region
M	0-35	East Midlands Region
M	0-35	East Midlands Region
F	0-35	South West Region
M	0-35	South Region
M	0-35	West Midlands Region
M	0-35	South East Region
F	0-35	Wales
M	35-55	West Midlands Region
M	0-35	North Western Region
M	0-35	Yorkshire Region
M	0-35	South Region
M	35-55	London Region
F	0-35	Scotland
M	0-35	South Region
M	0-35	Wales
M	0-35	North Western Region
M	0-35	South West Region
M	0-35	Scotland
M	0-35	North Western Region
M	0-35	North Region
F	35-55	Scotland
M	0-35	Wales
M	0-35	South Region
M	0-35	North Western Region
F	0-35	Scotland
M	0-35	South Region
M	0-35	South West Region
M	0-35	South Region
M	0-35	London Region
M	0-35	Yorkshire Region
M	0-35	North Western Region
F	0-35	South West Region
M	0-35	South West Region",,,,장희훈,
테이블 1개,university_learning,최종 결과가 pass인 학생이 가장 많은 지역,Region with the highest number of students with a final result of 'pass',,SELECT region FROM studentinfo WHERE final_result = 'pass' GROUP BY region ORDER BY COUNT(*) DESC LIMIT 1;,"CREATE TABLE studentinfo (code_module varchar(45) NOT NULL -- 'an identification code for a module on which the student is registered.', code_presentation varchar(45) NOT NULL -- 'an identification code for a module on which the student is registered.an identification code for a module on which the student is registered.an identification code for a module on which the student is registered.an identification code for a module on which the student is registered.the identification code of the presentation during which the student is registered on the module.', id_student int NOT NULL -- 'a unique identification number for the student.', gender varchar(3) -- 'the student’s gender.', region varchar(45) -- 'identifies the geographic region, where the student lived while taking the module-presentation.', highest_education varchar(45) -- 'highest student education level on entry to the module presentation.', imd_band varchar(16) -- 'specifies the Index of Multiple Depravation band of the place where the student lived during the module-presentation.', age_band varchar(16) -- 'band of the student’s age.', num_of_prev_attempts int -- 'the number times the student has attempted this module.', studied_credits int -- 'the total number of credits for the modules the student is currently studying.', disability varchar(3) -- 'indicates whether the student has declared a disability.', final_result varchar(45) -- 'student’s final result in the module-presentation.', PRIMARY KEY (id_student), KEY studentinfo_ibfk_1 (code_module), KEY studentinfo_ibfk_2 (code_presentation), CONSTRAINT studentinfo_ibfk_1 FOREIGN KEY (code_module) REFERENCES courses (code_module), CONSTRAINT studentinfo_ibfk_2 FOREIGN KEY (code_presentation) REFERENCES courses (code_presentation)) ;",,1,,East Anglian Region,,,,장희훈,
테이블 1개,university_learning,최종 결과가 pass인 학생의 비율이 가장 높은 지역,Region with the highest percentage of students with a final result of 'pass',,SELECT region FROM studentinfo GROUP BY region ORDER BY SUM(CASE WHEN final_result = 'pass' THEN 1 ELSE 0 END) / COUNT(*) DESC LIMIT 1;,"CREATE TABLE studentinfo (code_module varchar(45) NOT NULL -- 'an identification code for a module on which the student is registered.', code_presentation varchar(45) NOT NULL -- 'an identification code for a module on which the student is registered.an identification code for a module on which the student is registered.an identification code for a module on which the student is registered.an identification code for a module on which the student is registered.the identification code of the presentation during which the student is registered on the module.', id_student int NOT NULL -- 'a unique identification number for the student.', gender varchar(3) -- 'the student’s gender.', region varchar(45) -- 'identifies the geographic region, where the student lived while taking the module-presentation.', highest_education varchar(45) -- 'highest student education level on entry to the module presentation.', imd_band varchar(16) -- 'specifies the Index of Multiple Depravation band of the place where the student lived during the module-presentation.', age_band varchar(16) -- 'band of the student’s age.', num_of_prev_attempts int -- 'the number times the student has attempted this module.', studied_credits int -- 'the total number of credits for the modules the student is currently studying.', disability varchar(3) -- 'indicates whether the student has declared a disability.', final_result varchar(45) -- 'student’s final result in the module-presentation.', PRIMARY KEY (id_student), KEY studentinfo_ibfk_1 (code_module), KEY studentinfo_ibfk_2 (code_presentation), CONSTRAINT studentinfo_ibfk_1 FOREIGN KEY (code_module) REFERENCES courses (code_module), CONSTRAINT studentinfo_ibfk_2 FOREIGN KEY (code_presentation) REFERENCES courses (code_presentation)) ;",,1,,Ireland,,,,장희훈,
테이블 1개,university_learning,"연령대 별로 어떤 수업을 많이 듣는지 연령대, 수업코드, 학생 수로 알고싶어","I want to know which classes are taken most often by age group, class code, and number of students.",,"SELECT age_band, code_module, COUNT(id_student) AS student_count FROM studentinfo GROUP BY age_band, code_module ORDER BY age_band, student_count DESC;","CREATE TABLE studentinfo (code_module varchar(45) NOT NULL -- 'an identification code for a module on which the student is registered.', code_presentation varchar(45) NOT NULL -- 'an identification code for a module on which the student is registered.an identification code for a module on which the student is registered.an identification code for a module on which the student is registered.an identification code for a module on which the student is registered.the identification code of the presentation during which the student is registered on the module.', id_student int NOT NULL -- 'a unique identification number for the student.', gender varchar(3) -- 'the student’s gender.', region varchar(45) -- 'identifies the geographic region, where the student lived while taking the module-presentation.', highest_education varchar(45) -- 'highest student education level on entry to the module presentation.', imd_band varchar(16) -- 'specifies the Index of Multiple Depravation band of the place where the student lived during the module-presentation.', age_band varchar(16) -- 'band of the student’s age.', num_of_prev_attempts int -- 'the number times the student has attempted this module.', studied_credits int -- 'the total number of credits for the modules the student is currently studying.', disability varchar(3) -- 'indicates whether the student has declared a disability.', final_result varchar(45) -- 'student’s final result in the module-presentation.', PRIMARY KEY (id_student), KEY studentinfo_ibfk_1 (code_module), KEY studentinfo_ibfk_2 (code_presentation), CONSTRAINT studentinfo_ibfk_1 FOREIGN KEY (code_module) REFERENCES courses (code_module), CONSTRAINT studentinfo_ibfk_2 FOREIGN KEY (code_presentation) REFERENCES courses (code_presentation)) ;",,9,,"0-35        BBB        5147
0-35        CCC        1039
0-35        AAA        337
35-55        BBB        2537
35-55        AAA        333
35-55        CCC        301
55<=        AAA        42
55<=        BBB        8
55<=        CCC        3",,,,장희훈,
테이블 1개,university_learning,학생 별 수업 평가결과가 50이상인 학생 수,Number of students with class evaluation results of 50 or higher,,SELECT COUNT(DISTINCT id_student) AS num_students_over_50 FROM studentAssessment WHERE score >= 50;,"CREATE TABLE studentassessment (id_assessment int -- 'a unique identification number for the student.', id_student int -- 'the identification number of the assessment.', date_submitted int -- 'the date of student submission, measured as the number of days since the start of the module presentation.', is_branked tinyint NOT NULL -- 'a status flag indicating that the assessment result has been transferred from a previous presentation.', score float -- 'the student’s score in this assessment. The range is from 0 to 100. The score lower than 40 is interpreted as Fail. The marks are in the range from 0 to 100.', KEY id_student (id_assessment), KEY id_assessment (id_student)) ;",,1,,1995,,,,장희훈,
테이블 1개,university_learning,연령대 별로 어떤 수업을 많이 듣는지 보고싶어,I want to see what classes most people take by age group.,,"SELECT age_band, code_module, COUNT(*) AS num_students FROM studentinfo GROUP BY age_band, code_module ORDER BY age_band, num_students DESC;","CREATE TABLE studentinfo (code_module varchar(45) NOT NULL -- 'an identification code for a module on which the student is registered.', code_presentation varchar(45) NOT NULL -- 'an identification code for a module on which the student is registered.an identification code for a module on which the student is registered.an identification code for a module on which the student is registered.an identification code for a module on which the student is registered.the identification code of the presentation during which the student is registered on the module.', id_student int NOT NULL -- 'a unique identification number for the student.', gender varchar(3) -- 'the student’s gender.', region varchar(45) -- 'identifies the geographic region, where the student lived while taking the module-presentation.', highest_education varchar(45) -- 'highest student education level on entry to the module presentation.', imd_band varchar(16) -- 'specifies the Index of Multiple Depravation band of the place where the student lived during the module-presentation.', age_band varchar(16) -- 'band of the student’s age.', num_of_prev_attempts int -- 'the number times the student has attempted this module.', studied_credits int -- 'the total number of credits for the modules the student is currently studying.', disability varchar(3) -- 'indicates whether the student has declared a disability.', final_result varchar(45) -- 'student’s final result in the module-presentation.', PRIMARY KEY (id_student), KEY studentinfo_ibfk_1 (code_module), KEY studentinfo_ibfk_2 (code_presentation), CONSTRAINT studentinfo_ibfk_1 FOREIGN KEY (code_module) REFERENCES courses (code_module), CONSTRAINT studentinfo_ibfk_2 FOREIGN KEY (code_presentation) REFERENCES courses (code_presentation)) ;",,9,,"0-35	BBB	5147
0-35	CCC	1039
0-35	AAA	337
35-55	BBB	2537
35-55	AAA	333
35-55	CCC	301
55<=	AAA	42
55<=	BBB	8
55<=	CCC	3",,,,장희훈,
테이블 1개,university_learning,남학생 중 모듈 코드가 AAA인 학생,"Among male students, the module code is ''AAA''.",,SELECT * FROM studentinfo WHERE gender = 'M' AND code_module = 'AAA';,"CREATE TABLE studentinfo (code_module varchar(45) NOT NULL -- 'an identification code for a module on which the student is registered.', code_presentation varchar(45) NOT NULL -- 'an identification code for a module on which the student is registered.an identification code for a module on which the student is registered.an identification code for a module on which the student is registered.an identification code for a module on which the student is registered.the identification code of the presentation during which the student is registered on the module.', id_student int NOT NULL -- 'a unique identification number for the student.', gender varchar(3) -- 'the student’s gender.', region varchar(45) -- 'identifies the geographic region, where the student lived while taking the module-presentation.', highest_education varchar(45) -- 'highest student education level on entry to the module presentation.', imd_band varchar(16) -- 'specifies the Index of Multiple Depravation band of the place where the student lived during the module-presentation.', age_band varchar(16) -- 'band of the student’s age.', num_of_prev_attempts int -- 'the number times the student has attempted this module.', studied_credits int -- 'the total number of credits for the modules the student is currently studying.', disability varchar(3) -- 'indicates whether the student has declared a disability.', final_result varchar(45) -- 'student’s final result in the module-presentation.', PRIMARY KEY (id_student), KEY studentinfo_ibfk_1 (code_module), KEY studentinfo_ibfk_2 (code_presentation), CONSTRAINT studentinfo_ibfk_1 FOREIGN KEY (code_module) REFERENCES courses (code_module), CONSTRAINT studentinfo_ibfk_2 FOREIGN KEY (code_presentation) REFERENCES courses (code_presentation)) ;",,413,,"AAA', '2013J', '74372', 'M', 'East Anglian Region', 'A Level or Equivalent', '10-20', '35-55', '0', '150', 'N', 'Fail'
